cc_num,amt,gender,city_pop,trans_num,age,trans_hour,trans_day_of_week,trans_weekend,trans_month,distance,avg_amt,total_transactions,total_fraud,fraud_rate,merchant_encoded,job_encoded,category_entertainment,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
213154573301411,113.74,1,965,a911f41c423511640e7317a085ec7487,37,15,6,1,12,100.81569107721413,99.39962635869566,1472,14,0.0095108695652173,425,230,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3579200383632826,36.02,1,1690,e1ba914ddd94b7f7c04a4705c38864b3,44,0,4,0,3,102.28120846849994,93.0079104477612,737,8,0.010854816824966,214,240,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6011652924285713,5.71,0,1847,10ce512581166c3ec25d90b28aba9f5d,31,18,6,1,6,81.29401713459049,56.08876912537109,4379,8,0.0018269011189769,58,450,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4128730454058057622,45.6,0,43,bdb3f15f9226e485e2fc3013e3e4717e,70,21,1,0,10,56.551095746070565,59.96161301369863,2920,0,0.0,455,171,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4561546772499,8.86,1,7268,17b6cb3c80ff6c1b0d9b0b1e85cb9c8c,30,18,3,0,2,58.50246886264943,60.044876712328765,3650,8,0.0021917808219178,443,468,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3583793405872580,103.46,0,551,6fee283dc02b42402a73db8a0fb85689,49,1,0,0,10,45.06294152040488,58.24985606579849,2918,8,0.0027416038382453,217,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0
676195318214,38.62,0,106,18477427600217b804f20daa8bb28a1f,36,23,1,0,12,104.18680795548572,58.14287037037037,2916,8,0.0027434842249657,611,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3514865930894695,14.87,1,899,b90a0e84a55afb2d62a98872a56d4a7f,51,4,5,1,4,89.56038713082427,64.0766392881588,2922,11,0.0037645448323066,430,309,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4450831335606294,4.29,0,1760,0dda59512b1588e358e1d0a66e08a620,47,13,4,0,6,74.57192135165005,66.42870085470086,2925,12,0.0041025641025641,339,316,0,0,0,0,0,0,0,0,0,0,0,0,0,1
630412733309,627.92,0,1038,1cfafe44c02e25520116208e13e5d086,56,10,6,1,8,55.462984492171735,57.01021739130434,736,8,0.0108695652173913,224,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3553629419254918,110.15,0,85,88b31c4ccc7e463db268058deac53d32,35,4,4,0,8,68.76288276429055,52.71149052727688,4381,9,0.0020543254964619,394,392,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4377338765909719,25.15,1,4729,0d283f2cc7a621f8336a7d04278504a3,38,13,1,0,4,75.1394614242581,56.86547537619699,2924,7,0.0023939808481532,46,214,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3543299015720986,108.78,0,9521,fcd1e95a32fc8e38bce41e3cfc4be2fd,43,20,4,0,12,76.52348466022418,91.35835942818244,1469,12,0.0081688223281143,178,451,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4951647200979051,102.83,0,324,57ef50182a1dccbc01129f03f540c95e,43,14,5,1,8,49.38844316860817,57.385559368565545,2914,9,0.0030885380919698,666,417,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30175986190993,52.65,0,516,bd7baf9ea9d181ed3d55e12f3af1b5a0,53,18,1,0,10,104.55082053517349,61.667867672266034,2917,8,0.0027425437092903,450,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4536996888716062123,6.81,1,18408,d6badc0da6c3a8795580a717c2414017,47,20,6,1,8,56.74877539661685,57.18239802901724,3653,12,0.0032849712565015,93,227,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6011197122270059,38.13,1,4680,13f0d8d35c29594bf94b0ba62fc9876e,33,12,3,0,8,65.6503937472926,63.2574659400545,734,9,0.0122615803814713,260,192,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30364087349027,59.34,1,7163,3570eb11dabe77d2ca52658f0aacb0ae,38,16,1,0,3,75.16241949125022,57.08303278688525,2196,12,0.0054644808743169,362,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3559160581764413,74.94,1,1453,17b709396563b85b3d8e192d34239de9,46,9,1,0,3,77.22992323539648,96.29070963318478,2917,9,0.0030853616729516,358,478,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30407675418785,21.55,0,520,5d4ff285851502dec4ad61199c3faef3,27,12,5,1,5,75.24330330180655,62.60530297843204,2921,7,0.0023964395754878,199,375,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30131826429364,85.99,0,391389,f2e84832682fa75df4f67fc5eaa6ebf2,26,0,0,0,8,39.612012244269735,86.50756364631809,3653,12,0.0032849712565015,303,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4104312520615374,81.25,0,1661,e88ab737a67bfdf1c0debc86d19b9d45,31,9,6,1,1,69.39228201776145,60.63326739427012,1466,8,0.0054570259208731,625,471,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3504178999463051,3.82,1,86954,7efc0e43395ca239362ec7171d1f8ea9,26,14,3,0,5,31.68094505583168,61.07888787602552,2194,10,0.0045578851412944,555,110,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38530489946071,89.74,0,530,e448d7fdee130cfde12cc1cd43733544,30,11,0,0,5,79.73356043430277,62.11756080849606,2919,12,0.0041109969167523,241,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6528911529051375,4.69,0,1478,2199d4d8fb64d45f1e844295753d45ea,54,6,0,0,5,115.61764743064958,65.45705119453925,1465,7,0.004778156996587,179,311,0,0,0,0,0,0,0,0,0,0,0,0,1,0
213174467670432,5.71,1,663,6ca11dbcdac6b2abe969024c4fa1b6c1,51,18,1,0,3,78.743472182989,62.853795454545455,2200,15,0.0068181818181818,440,346,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3595192916105588,76.63,1,238602,415924a6ff914dacbe9509133008064f,27,8,1,0,8,97.78700655028562,61.01870279146141,3654,12,0.0032840722495894,107,415,0,0,1,0,0,0,0,0,0,0,0,0,0,0
345832460465610,82.33,1,104396,cfd6fbf306ec5ff4a7abc425007fc877,69,5,3,0,11,61.67372310840104,69.50066878980891,2198,11,0.0050045495905368,103,363,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4512828414983801773,10.07,0,328,9dd6702876dc5874ebf580f666c2c5a3,35,17,0,0,5,78.4236415795392,57.042066605839416,4384,13,0.0029653284671532,7,484,0,0,0,0,0,0,1,0,0,0,0,0,0,0
376262134119629,46.96,1,237282,02f8d83ed7264a502433fc3af57c0e9b,58,1,6,1,7,133.7242107234589,66.00010928961748,1464,9,0.0061475409836065,484,389,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4358137750029944984,124.29,0,53,27b9ce8f479001e456e8b5807c8d0d00,48,5,3,0,10,87.85205541681233,57.87705521472392,1467,9,0.0061349693251533,533,434,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6506116513503136,22.3,0,144160,8d315c88fd108aa32aac907f37ab1236,35,7,4,0,11,82.72127542655832,91.57863776032777,2929,15,0.0051212017753499,674,435,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6538891242532018,45.08,0,7155,d7878b2dc0d0e8050aab75478032f4ba,42,10,6,1,6,73.07585439424476,87.50966712266302,4386,16,0.0036479708162334,436,162,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4788103653396,43.14,0,36784,1d320b1a05d145a4db9088e061e69c56,78,8,1,0,5,50.72211070403057,71.97907167235495,1465,8,0.0054607508532423,205,256,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3566094707272327,3.04,0,34882,59b5b7d6c2f9cff1f8315e5dc190dd2b,49,22,1,0,10,96.74980896322108,94.11750800182898,4374,3,0.0006858710562414,621,219,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4900628639996,81.0,1,105549,5d0be217d94623d6588c312e7636f08f,46,8,2,0,9,117.86432056339063,61.17058356164384,3650,7,0.001917808219178,273,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4797297220948468262,49.12,0,1228,edf5f88adb867b80ca162c24a541e6fa,29,14,1,0,4,128.59409541434167,56.31358335614563,3653,14,0.0038324664659184,643,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3527536963490470,62.66,0,1725,4029b1d3cbb8319cc29216f6714a2804,44,14,3,0,10,47.31400996263784,57.176020799124245,3654,15,0.0041050903119868,213,426,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377234009633447,2.18,0,1925,72f9e6883716201bb9165bb5d589c072,53,10,1,0,12,110.97274907718244,61.33260839877091,2929,13,0.0044383748719699,629,447,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4878364946692291,72.75,0,885,214d3e831f9452052e4b54aa7fd78c4b,70,21,1,0,3,102.25016975452684,62.73474043715847,732,4,0.0054644808743169,66,343,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4060579726528237,71.93,1,2661,933ef8d0cb69a128ec69406bf81c4c6b,70,4,5,1,3,66.8336207383384,68.59297765617875,2193,9,0.0041039671682626,231,465,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3553629419254918,3.09,0,85,b075052bbb3101341e688a50130e00a1,34,19,3,0,2,53.4890448791407,52.71149052727688,4381,9,0.0020543254964619,675,392,0,0,0,0,0,0,1,0,0,0,0,0,0,0
630469040731,1.33,0,1288,45dde3884df821ad0b8cc364318bf04b,83,8,3,0,12,44.137426176554776,60.51406239286938,2917,8,0.0027425437092903,27,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38530489946071,7.65,0,530,968836899d3d4620dae4a2afa3b08741,31,13,3,0,9,135.63736621446068,62.11756080849606,2919,12,0.0041109969167523,6,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0
213161231269724,48.8,0,67082,5d264c32fd07e4b0e1ede67fcc6d98fa,56,1,5,1,11,82.06116216644364,65.76337739288971,2194,10,0.0045578851412944,523,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4079773899158,29.45,1,129,ad3e640b2a3cffbd690fd0ec844a9d08,54,15,5,1,11,118.41807207714108,60.99805203697364,2921,11,0.0037658336186237,199,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6011999606625827,51.48,1,4664,912a12c6f0f6919943b1cedb447de96e,54,4,6,1,7,43.4216874334743,66.89653916211293,2196,9,0.0040983606557377,668,388,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4128730454058057622,32.31,0,43,d287bc78084f50ce6389e47ccbe3944c,70,18,6,1,6,79.80993368209782,59.96161301369863,2920,0,0.0,408,171,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180094419304907,106.1,0,54287,164157af5827531918fca0a179425310,47,19,0,0,7,46.07551543120493,89.26690726359068,4378,4,0.0009136592051164,367,122,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3576431665303017,4.32,0,1312922,e911503b8f4ef22c7ed30b55039d0dd3,38,23,0,0,10,114.56453763514634,85.05874484654146,4366,2,0.0004580852038479,425,107,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3560336828629935,129.32,1,590,664a4eb8ac2ab87d0bf6f70d15c31bbe,67,0,1,0,6,54.11327369028279,55.73130790190736,734,5,0.0068119891008174,415,149,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3599237318576484,6.81,0,341,ac8f14aabd3521a2ba7b3ba45fd07767,87,3,6,1,11,102.26449964393272,60.79068660774984,1471,12,0.0081577158395649,175,250,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30561214688470,39.45,0,166081,e012d2a049ff67bf7151ff858168e85c,21,22,6,1,11,45.54429729891159,47.748768861454046,2916,9,0.0030864197530864,50,415,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4623560839669,32.86,1,695,0dc1b8162023f10ba8c691d37b0c52c7,65,16,0,0,10,78.6592899576008,66.36740842177336,2921,12,0.0041081821294077,620,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6554245334757802,14.32,0,45303,0c28d5b0690eca707fb33a9e61646e08,49,15,5,1,1,91.0145871013808,78.39778587699317,2195,11,0.00501138952164,35,405,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4089096483689733451,5.85,0,24536,53e2a33505c5dedcfbe5a23d38be8e89,36,19,6,1,7,83.23288717048334,88.12627970749543,2188,2,0.0009140767824497,372,301,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4306586894261180,107.56,0,4049,d6e1b3c2b79c58f421952cd22e9922a5,61,5,2,0,10,2.321516738288929,71.8995286885246,1464,10,0.0068306010928961,478,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2288813824604479,23.42,0,1577385,3166977fd4dfe92be434711e513a3366,38,20,6,1,9,40.30527481107584,83.2158451025057,2195,7,0.0031890660592255,50,223,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4158945090781624,50.68,1,687276,ee475985789153c45e7dcf238482005e,46,7,2,0,2,116.1742540790035,53.11113698630137,2920,0,0.0,119,413,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3547560454237873,93.69,1,680,2354e99be04cf05d5e906657145e918b,53,21,1,0,3,113.61935684417588,62.01477884176927,2193,7,0.0031919744642042,657,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213112402583773,120.74,0,1523,a5606071b2840f08ebffe9949ed30759,36,2,1,0,10,117.197296627108,58.18129680365296,4380,16,0.0036529680365296,64,397,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4170689372027579,51.56,1,116001,be0d0bc4521cfecadbf3f02dda323b16,26,19,4,0,4,102.48471966922337,61.73772391125719,3651,10,0.0027389756231169,364,289,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6011934240159560,63.69,1,824,a72b64e113ca7889869cad34d84eefa4,44,16,4,0,5,110.1771162816135,96.58351738241308,1467,10,0.0068166325835037,686,277,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6011504998544485,8.15,0,1089,2858df7b057d7ebeebbcaa95d2fa2783,47,16,4,0,2,95.72568490172635,54.900449771689495,4380,7,0.0015981735159817,414,287,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378904938837132,5.81,0,1675,a3c57494c260865a0ecdc9e1a233b27b,33,22,0,0,8,111.81369367839172,55.49370387243736,2195,9,0.0041002277904328,593,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4260059589824237,6.26,1,4005,f32782251d3ab21b1759aca822e69427,75,10,3,0,12,37.671654613323724,77.29775978407557,741,12,0.0161943319838056,125,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30234966027947,28.56,1,5196,7661b9dd4a7d72599e71c04e5eb247e5,41,22,3,0,4,33.320051602282334,58.01006029049054,3649,7,0.0019183337900794,326,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4587577161160601,40.67,0,1643,e243234569b7cd7ca4715cd5b81912b6,43,23,0,0,1,67.1611476057462,58.06817127260321,2931,14,0.004776526782668,100,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4861310130652566408,49.09,0,10076,0c1264023fa07ca78f999f6a7d59cd6a,42,3,3,0,1,67.99863145522832,85.80530606642876,3643,9,0.0024704913532802,363,445,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30082025922891,66.35,0,276002,86dffe138dfaa9b3d2ea6b9b43f58e85,86,5,3,0,7,48.70717745450786,70.17591343963554,2195,9,0.0041002277904328,157,343,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180081032825079,49.46,0,466,68aef2c6f28067ff025d36f5cbdd0a5e,64,0,4,0,5,33.28352671450715,58.63558139534884,1462,5,0.0034199726402188,99,480,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630441765090,42.27,0,1791,de98faf5aef0ddb3ee419eb413f0047f,55,0,6,1,7,39.57961105702895,65.114868015084,2917,4,0.0013712718546451,321,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4379260813815979609,56.66,1,381459,47078cf16b92df8da4afae6638e8a760,45,1,6,1,5,108.52319378712018,61.58204286365709,2193,9,0.0041039671682626,308,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374125201044065,70.84,1,601723,92bc5e5abad078e0cb98553eedb7100e,48,13,0,0,4,136.91487812025397,67.48413321167884,2192,10,0.0045620437956204,573,323,0,1,0,0,0,0,0,0,0,0,0,0,0,0
372509258176510,27.2,0,6951,0ede55a43eaac74dbd64b45fbbfc0b8c,34,17,3,0,10,60.74193940520528,91.6400022836264,4379,8,0.0018269011189769,606,264,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6011197122270059,109.62,1,4680,930c2148b5d524cd21226faac4068e3a,34,18,3,0,12,44.4512328597932,63.2574659400545,734,9,0.0122615803814713,234,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3511378610369890,9.48,1,190178,fd95a60d74da123dc77ec007e0d92d15,47,20,1,0,10,61.84245214512634,60.341105292172,3628,11,0.00303197353914,201,462,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4689147265057948423,123.81,1,206,2fa597f2eed0fd9a24c8d054f383d62d,51,11,0,0,2,62.68454235511931,63.04740164684355,2186,5,0.0022872827081427,316,235,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6011999606625827,283.23,1,4664,cbc3e0bd4bc3965d9a725bec0aaaa219,55,22,0,0,11,25.41651000109428,66.89653916211293,2196,9,0.0040983606557377,111,388,0,0,0,0,0,0,1,0,0,0,0,0,0,0
213154573301411,50.69,1,965,0419d9ea940cada657b8359104809459,38,21,1,0,6,99.3423840855022,99.39962635869566,1472,14,0.0095108695652173,197,230,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180017442990269,5.51,0,151022,35c3c90e532260f6e2d326bb5f7b5886,79,19,5,1,3,102.21092778420196,65.13542234332425,1468,9,0.0061307901907356,393,129,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3587960728692500,149.7,0,1075,cd90d9621710eb1f7ef79a83b5de4cab,22,16,3,0,3,88.54559286567812,72.83057817310981,2923,11,0.0037632569278138,437,453,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2475085306462014,73.15,1,1507,cd14535cdcb8f38a087d3f28aa829edf,25,13,1,0,1,69.41410105722764,95.68028675466545,2197,11,0.0050068274920345,91,261,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6011104316292105,133.58,0,1970,b66a4b4fc8c442bf48bf8d2d639526e6,34,23,5,1,12,98.9424066034519,54.60830587589237,3642,7,0.0019220208676551,236,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4897067971111209737,14.94,1,42619,8e557af2a0cd6b5df2dc2c000b4e7690,44,16,0,0,2,58.21868840323419,65.18087015635622,1471,12,0.0081577158395649,496,180,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4736845434667908128,563.45,0,2148,a7a4182ea3d952da6e70bf14d770963d,66,4,6,1,7,77.89653276118592,62.28685235816814,2926,12,0.0041011619958988,555,442,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2266735643685262,17.9,1,5901,b99a1f14eeee97086e3f5096323f462f,47,17,2,0,6,92.44597944963388,59.19739951906561,2911,9,0.0030917210580556,540,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3527536963490470,7.3,0,1725,10651ecd2a081afc068ab96bde06acda,45,15,3,0,9,83.32799623231612,57.176020799124245,3654,15,0.0041050903119868,189,426,0,0,0,0,0,0,0,0,0,0,0,1,0,0
630423337322,94.84,0,149,af8bfdc3da9f7c87de4cbd75518dd478,42,22,5,1,8,69.50831882927807,56.07811325080239,4362,7,0.0016047684548372,634,431,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4610064888664703,4.68,0,847,441f7c456656966b931618be0f43ed8f,24,21,0,0,11,74.77161677180749,73.4924795640327,734,6,0.0081743869209809,412,446,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4265776278887457,506.78,0,969,daecbca040eb647dee9b97b58edf4111,65,10,6,1,6,97.9843106612106,63.83823851953393,2918,10,0.0034270047978067,676,339,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4640395708703,40.02,0,1178,da5deea9b06011230c41560e0285f2ac,68,10,2,0,11,78.43254120219461,60.84295509084676,2917,5,0.0017140898183064,691,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3583635130604947,25.99,0,1526206,f6342ccd8b0a4cbde0f6eb48cad27bee,34,19,5,1,4,70.508725444591,89.35644063926941,4380,0,0.0,438,438,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6011975266774121,64.21,0,92106,fa7b76cf2a469f14c596abcd04f6e32c,76,1,1,0,1,28.14911772181133,72.70640161725068,742,12,0.0161725067385444,691,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180094419304907,41.85,0,54287,4b677abdf2681dd7c4b66e0706ec4bec,47,8,0,0,9,127.8684811348517,89.26690726359068,4378,4,0.0009136592051164,269,122,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4671727014157745,5.59,1,2304,d9602c059cc258b1776c2e748dd0524a,63,3,6,1,3,45.612353430330906,60.122544581618655,2916,5,0.0017146776406035,62,399,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3567697931646329,19.28,1,17867,b60fe35c06629d9c149a74590d1a1183,22,13,1,0,12,82.62718445805912,49.7898386214442,3656,8,0.0021881838074398,178,483,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3563837241599446,7.17,1,28278,14f4ee53133ce3208fa2f0904caa1f06,41,13,5,1,3,51.09152421233438,57.78193592365372,1467,9,0.0061349693251533,649,397,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4102003771126577611,57.46,1,95035,5b335989dbd9d9f17ca7b5774fbc8141,32,8,4,0,5,54.4108468699644,61.99673515981736,2190,8,0.0036529680365296,381,355,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3596217206093829,57.26,0,888,31ddcd5832b072053654b57c63e45457,32,1,5,1,3,108.33146610459892,59.44377142857143,4375,14,0.0032,498,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3501509250702469,1.66,1,276002,a01c4ca044561c6c223fc3965586e7b2,40,18,3,0,3,78.69275025103083,62.13916924133196,2913,9,0.0030895983522142,288,366,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345389171551808,88.9,1,3451,88b4bb86bc4e788a03a2fc3c79b8ac00,36,14,1,0,7,89.07221040713704,55.21680246490928,2921,9,0.0030811365970558,344,196,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4500002361389,61.74,1,470,0d67679eaf4da17be3b17f46a0e08e0c,55,15,5,1,6,53.63451783400625,60.92169456781687,2927,13,0.0044414075845575,50,306,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3567527758368741,1.05,0,1143,12e809e1396ee3a36d6e8a228c9ef086,57,2,6,1,6,80.49597179130016,70.18754601226995,1467,12,0.0081799591002045,438,411,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6011399591920186,1.61,0,2121,cae7d64e24184eb54448c3a8fa2a3d02,46,21,6,1,12,90.1221160344488,54.12458775230928,2923,9,0.003079028395484,313,387,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2720012583106919,32.17,1,1126,e0bd345aba46ffb1a86fc75329d1073f,39,11,0,0,12,35.44545672153179,93.5527537722908,2916,8,0.0027434842249657,93,488,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3576511691045060,24.14,0,1352,9a671fa579433cf26495fc0d87b8dc83,27,21,1,0,10,85.5906455740387,55.22417236662107,731,7,0.0095759233926128,506,168,0,0,0,0,0,0,1,0,0,0,0,0,0,0
630425673344,7.99,1,365,aa086c977c4c0752a460e3cf88446902,49,1,1,0,12,72.14509837706815,70.00969986357435,2199,15,0.0068212824010914,244,432,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4254074738931278,40.59,1,239,fe2b8b124d3a74c18a6c2cb3ac7958b0,63,23,3,0,12,121.62720224992827,66.90737166324435,1461,12,0.0082135523613963,258,387,0,0,0,0,0,1,0,0,0,0,0,0,0,0
213125815021702,22.03,1,397,66dc2d07fb6f0ccca41d23273d83b5de,89,5,2,0,12,102.31039771205066,60.17785974499089,2196,11,0.0050091074681238,662,370,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4334230547694630,49.53,1,471,c09831d3ebf12b67982f193d03162974,51,2,1,0,1,64.45467004059995,69.42248035531262,2927,15,0.0051247010591048,625,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0
630484879808,73.67,1,123,cede8d4f3db32a8700dee0f7b6404873,46,18,2,0,5,91.18202427407454,94.51500855285666,2923,8,0.0027369141293191,364,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0
371034293500716,32.94,1,128,a34593bde9521a428a871acb3f288d8b,54,15,1,0,9,93.38486241241088,65.38355828220858,1467,10,0.0068166325835037,418,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60490596305,2.54,0,222,08017022bba0c724d97e8b7844a7962d,56,8,3,0,4,16.890170880113498,69.97281228668942,1465,10,0.0068259385665529,580,367,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3554849923339851,92.9,1,55345,31d1be016e42777d00151fd309b57e5d,71,7,6,1,9,90.7099386656812,76.19127819548872,1463,7,0.0047846889952153,196,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4119762878330989,6.83,0,6713,02f4c3c0420170fa221f508edec427f9,74,23,0,0,3,60.91424130436949,65.2960501138952,2195,10,0.0045558086560364,449,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38947654498698,32.11,0,321,f36be20a30a1c77d63ada7937fb55dfd,40,22,5,1,12,29.62420050788681,53.94099497946144,2191,7,0.0031948881789137,390,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4906628655840914250,77.12,1,32891,62a68d60e3b4ad79b7feba8055d70ff9,32,14,0,0,10,132.5325912314098,54.24345280437757,3655,11,0.0030095759233926,316,477,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6592074504369261,60.77,0,1526206,ff7e8c70a6d306b57f5f628474549730,47,8,6,1,11,63.964427912469134,94.66807639836289,733,6,0.0081855388813096,622,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60416207185,67.52,0,1645,8aa574ae7c82e50d8e1f69ddf0268e10,34,16,5,1,8,80.83526563458193,59.25779599271402,2196,9,0.0040983606557377,667,247,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3534093764340240,62.71,1,1939,78136fca39a684998107fd9e1ef03a7e,53,1,5,1,8,31.280427496690425,80.09004037685061,743,15,0.0201884253028263,117,330,0,0,1,0,0,0,0,0,0,0,0,0,0,0
370877495212014,8.04,0,21134,bd3dbae5897a264d37f2029f4f577c06,36,13,2,0,3,27.3867673128876,84.72595225027442,3644,7,0.0019209659714599,617,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3576431665303017,32.94,0,1312922,9d101868fe132dd75b10aa57e8dba1a8,38,17,1,0,9,73.97375140375841,85.05874484654146,4366,2,0.0004580852038479,220,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4195832462863385,1.44,0,1146,294b12a44775ea2435fa31a2eb70a8a7,91,11,0,0,5,103.39087143188992,60.02181198910082,734,4,0.0054495912806539,536,187,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3586955669388457,67.64,1,1770,74df8d78b83f2db26a4ed04795792d6a,25,15,0,0,6,87.21735187530409,100.65276378488768,1469,10,0.0068073519400953,236,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3566094707272327,181.13,0,34882,ae63d1f6ce06fcbf29f4540536ef96c0,48,10,1,0,7,59.27611014626629,94.11750800182898,4374,3,0.0006858710562414,94,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0
